Date,my_state,Sentiment_score
2020-03-30,FL,0.06210071606994175
2020-03-30,GA,0.06723612447866555
2020-03-30,HI,0.04593040935672524
2020-03-30,IA,0.1216758169934641
2020-03-30,ID,0.0630663956639566
2020-03-30,IL,0.10125782197429051
2020-03-30,IN,0.049758795390302424
2020-03-30,KS,0.09384448529411742
2020-03-30,KY,0.11457869362363916
2020-03-30,LA,0.050457799352750785
2020-03-30,MA,0.09921932106599009
2020-03-30,MD,0.09818815439219178
2020-03-30,ME,0.028502507374631267
2020-03-30,MI,0.062299453365220483
2020-03-30,MN,0.08333791469194303
2020-03-30,MO,0.08474524635669664
2020-03-30,MS,0.03296205607476636
2020-03-30,MT,0.013007819905213271
2020-03-30,NC,0.09685197215777283
2020-03-30,ND,0.1272673076923077
2020-03-30,NE,0.1410950724637681
2020-03-30,NH,0.1076050847457627
2020-03-30,NJ,0.09085267224726333
2020-03-30,NM,0.09480095541401276
2020-03-30,NV,0.051697790994052605
2020-03-30,NY,0.0770240668119098
2020-03-30,OH,0.05923840494408488
2020-03-30,OK,0.09082071759259243
2020-03-30,OR,0.03899143968871589
2020-03-30,PA,0.0927995868835527
2020-03-30,RI,0.1378556034482759
2020-03-30,SC,0.09769446640316208
2020-03-30,SD,0.027736915887850492
2020-03-30,TN,0.050477302025782655
2020-03-30,TX,0.056873266499582346
2020-03-30,UT,0.09478580481622315
2020-03-30,VA,0.08533092269326704
2020-03-30,VT,0.055246792452830165
2020-03-30,WA,0.06371769425675684
2020-03-30,WI,0.08659150453955902
2020-03-30,WV,0.13404204946996462
2020-03-30,WY,0.06626438356164381
2020-03-31,AK,-0.0035047413793103297
2020-03-31,AL,0.06164018264840191
2020-03-31,AR,0.05182761437908505
2020-03-31,AZ,0.04130336633663355
2020-03-31,CA,0.05987811694902004
2020-03-31,CO,0.08098202348690166
2020-03-31,CT,0.08437052810902879
2020-03-31,DE,0.05879685264663803
2020-03-31,FL,0.03894240026931516
2020-03-31,GA,0.056938574774171975
2020-03-31,HI,0.03796721991701246
2020-03-31,IA,0.11094230377166135
2020-03-31,ID,0.035470707070707104
2020-03-31,IL,0.06404618708693441
2020-03-31,IN,0.03572767154105742
2020-03-31,KS,0.0981815118397084
2020-03-31,KY,0.08623378264532432
2020-03-31,LA,0.04886980365605954
2020-03-31,MA,0.11418133333333326
2020-03-31,MD,0.08346912980068069
2020-03-31,ME,0.040622782874617756
2020-03-31,MI,0.07829052880820848
2020-03-31,MN,0.06359726747241189
2020-03-31,MO,0.10239623168178652
2020-03-31,MS,0.04382825651302612
2020-03-31,MT,0.055121243523316064
2020-03-31,NC,0.09847420353982327
2020-03-31,ND,0.09105796460176997
2020-03-31,NE,0.12487847328244257
2020-03-31,NH,0.11510783582089551
2020-03-31,NJ,0.08678830995323976
2020-03-31,NM,0.0488520295202952
2020-03-31,NV,0.039734203420342076
2020-03-31,NY,0.05866530853262474
2020-03-31,OH,0.08263603754609467
2020-03-31,OK,0.08579036585365854
2020-03-31,OR,0.035456885245901584
2020-03-31,PA,0.07151984081864705
2020-03-31,RI,0.08823253968253968
2020-03-31,SC,0.103609242618742
2020-03-31,SD,0.1195784431137725
2020-03-31,TN,0.06158795285901347
2020-03-31,TX,0.06612031881989056
2020-03-31,UT,0.07506143712574852
2020-03-31,VA,0.06582638558313528
2020-03-31,VT,0.06193771186440678
2020-03-31,WA,0.057825728715728816
2020-03-31,WI,0.06585578231292513
2020-03-31,WV,0.15858285714285716
2020-03-31,WY,0.08762238805970152
